SaleID,CustomerID,ProductID,EmployeeID,Quantity,SaleDate,Price_x,TotalAmount,CustomerName,Age,Country,JoinDate,ProductName,Category,Price_y,EmployeeName,Department,HireDate,SaleMonth
16318,38,93,22,2,2021-07-01,1423.25,2846.5,Noor Haddad,18,Saudi Arabia,2022-06-09,Printer_93,Electronics,1423.25,Huda Ayoub,HR,2023-07-27,7
16319,654,649,38,3,2022-07-15,69.2,207.6,Hassan Hammad,23,Saudi Arabia,2023-10-29,History Book_649,Books,69.2,Majed Hammad,Management,2023-09-28,7
16320,1455,33,27,2,2023-08-30,622.75,1245.5,Zain Khoury,40,UAE,2021-11-10,Smartphone_33,Electronics,622.75,Huda Shami,HR,2020-01-18,8
16321,1934,600,282,1,2022-05-01,37.96,37.96,Zain Omari,33,Saudi Arabia,2022-08-23,Salad_600,Food,37.96,Rami Darwish,Support,2019-09-25,5
16322,747,419,279,1,2022-05-26,31.15,31.15,Rania Khoury,36,Qatar,2023-02-17,Burger_419,Food,31.15,Zain Omari,IT,2020-06-11,5
16323,1227,203,120,4,2023-06-21,48.55,194.2,Rania Khoury,35,Saudi Arabia,2022-11-15,Jacket_203,Clothing,48.55,Salma Al-Momani,HR,2019-09-27,6
16324,841,551,253,1,2023-08-12,36.89,36.89,Rami Barakat,34,Jordan,2021-05-24,Burger_551,Food,36.89,Hassan Qasem,Sales,2024-04-23,8
16325,1830,626,65,1,2021-09-12,72.46,72.46,Majed Al-Smadi,35,Egypt,2020-09-23,Children Book_626,Books,72.46,Hassan Al-Momani,Support,2015-08-17,9
16326,448,845,74,1,2022-06-13,537.85,537.85,Farah Najjar,25,Egypt,2021-06-23,Chair_845,Furniture,537.85,Hassan Darwish,HR,2023-08-06,6
16327,1519,759,174,1,2021-07-18,63.93,63.93,Rania Hammad,24,Jordan,2023-02-10,History Book_759,Books,63.93,Noor Ayoub,Sales,2023-05-01,7
16328,684,855,260,2,2022-01-23,403.95,807.9,Farah Rabie,39,Saudi Arabia,2020-01-16,Sofa_855,Furniture,403.95,Rania Saleh,Management,2024-03-27,1
16329,125,921,285,1,2023-01-06,258.3,258.3,Rami Hammad,40,UAE,2022-06-27,Wardrobe_921,Furniture,258.3,Salma Shami,IT,2017-04-07,1
16330,1862,882,73,4,2023-02-22,208.67,834.68,Yousef Shami,43,Saudi Arabia,2021-06-11,Sofa_882,Furniture,208.67,Hassan Shami,HR,2018-12-15,2
16331,1089,720,79,2,2021-07-12,43.83,87.66,Farah Darwish,32,Egypt,2021-07-23,Children Book_720,Books,43.83,Lina Omari,Sales,2021-08-15,7
16332,793,312,44,3,2022-06-26,84.02,252.06,Sara Al-Momani,37,Egypt,2021-12-02,Dress_312,Clothing,84.02,Rami Barakat,Sales,2016-07-04,6
16333,784,944,233,1,2022-10-26,784.31,784.31,Aya Ayoub,41,UAE,2023-10-26,Table_944,Furniture,784.31,Yousef Omari,Sales,2019-11-12,10
16334,1268,469,3,3,2021-03-07,13.54,40.62,Huda Saleh,25,Saudi Arabia,2022-12-06,Pizza_469,Food,13.54,Rami Qasem,Management,2023-06-06,3
16335,1551,394,79,3,2022-02-14,115.68,347.04,Lina Qasem,33,Jordan,2022-08-02,Shoes_394,Clothing,115.68,Lina Omari,Sales,2021-08-15,2
16336,226,809,181,4,2021-10-02,542.55,2170.2,Rania Haddad,45,Saudi Arabia,2020-10-18,Sofa_809,Furniture,542.55,Yousef Haddad,IT,2018-10-11,10
16337,465,872,139,3,2021-09-06,202.76,608.28,Khaled Najjar,33,Jordan,2020-05-04,Sofa_872,Furniture,202.76,Hassan Saleh,Sales,2016-02-14,9
16338,643,211,7,1,2021-06-08,22.71,22.71,Khaled Shami,32,Jordan,2021-03-14,Jacket_211,Clothing,22.71,Tariq Shami,Support,2023-11-22,6
16339,1731,867,213,4,2022-11-21,255.02,1020.08,Majed Saleh,32,Jordan,2020-11-03,Sofa_867,Furniture,255.02,Ali Shami,Support,2017-01-09,11
16340,293,571,1,4,2021-03-09,11.99,47.96,Aya Shami,29,Jordan,2020-09-17,Salad_571,Food,11.99,Khaled Najjar,IT,2015-11-10,3
16341,721,156,184,2,2021-05-25,727.26,1454.52,Zain Hammad,38,Saudi Arabia,2023-09-04,Printer_156,Electronics,727.26,Rania Masri,Sales,2021-05-09,5
16342,1975,634,251,4,2022-12-15,33.26,133.04,Aya Khoury,34,Egypt,2022-01-06,Science Book_634,Books,33.26,Ahmad Darwish,Sales,2019-08-08,12
16343,1405,632,215,3,2022-02-14,72.39,217.17,Rami Ayoub,44,Qatar,2021-05-14,Children Book_632,Books,72.39,Rami Al-Smadi,HR,2022-01-15,2
16344,1649,809,77,1,2022-09-26,542.55,542.55,Salma Darwish,46,Jordan,2022-11-11,Sofa_809,Furniture,542.55,Majed Omari,Management,2015-09-09,9
16345,756,322,43,2,2022-11-26,127.14,254.28,Lina Omari,61,Jordan,2021-01-09,T-Shirt_322,Clothing,127.14,Hassan Haddad,Support,2019-10-31,11
16346,166,435,157,3,2021-10-30,9.8,29.4,Aya Al-Smadi,39,Jordan,2020-10-08,Burger_435,Food,9.8,Huda Najjar,Support,2022-02-15,10
16347,1727,574,18,4,2023-01-14,40.28,161.12,Mona Haddad,29,Saudi Arabia,2022-11-19,Salad_574,Food,40.28,Sara Al-Momani,HR,2024-01-29,1
16348,769,670,220,1,2021-06-24,31.56,31.56,Lina Shami,28,Saudi Arabia,2023-04-14,Biography_670,Books,31.56,Yousef Masri,Sales,2020-08-06,6
16349,1863,40,73,4,2022-06-19,1086.8,4347.2,Sara Haddad,42,Jordan,2021-01-22,Monitor_40,Electronics,1086.8,Hassan Shami,HR,2018-12-15,6
16350,1242,754,190,2,2022-08-09,43.94,87.88,Aya Rabie,32,Qatar,2021-12-08,Biography_754,Books,43.94,Sara Al-Momani,Sales,2018-11-23,8
16351,1007,40,262,2,2022-10-23,1086.8,2173.6,Huda Darwish,43,Jordan,2022-07-23,Monitor_40,Electronics,1086.8,Zain Barakat,HR,2022-03-31,10
16352,871,453,144,1,2022-11-17,35.95,35.95,Omar Najjar,33,Jordan,2022-04-06,Salad_453,Food,35.95,Sara Masri,Sales,2020-07-27,11
16353,1299,870,129,3,2022-11-14,851.82,2555.46,Tariq Hammad,37,Qatar,2021-05-01,Table_870,Furniture,851.82,Rania Shami,Sales,2015-04-02,11
16354,1076,190,278,1,2023-01-19,906.36,906.36,Mona Qasem,30,Egypt,2020-04-21,Printer_190,Electronics,906.36,Khaled Ayoub,Sales,2020-03-16,1
16355,1398,746,190,3,2021-11-11,15.38,46.14,Ali Shami,25,Jordan,2023-10-01,Children Book_746,Books,15.38,Sara Al-Momani,Sales,2018-11-23,11
16356,1694,15,151,1,2022-02-22,1426.87,1426.87,Rami Barakat,21,Jordan,2022-12-03,Headphones_15,Electronics,1426.87,Farah Omari,Sales,2021-11-23,2
16357,1387,124,95,2,2021-11-01,1587.68,3175.36,Rania Rabie,48,Jordan,2021-11-09,Laptop_124,Electronics,1587.68,Salma Barakat,HR,2018-11-14,11
16358,567,740,38,2,2021-06-12,28.23,56.46,Hassan Shami,18,Jordan,2021-07-28,Children Book_740,Books,28.23,Majed Hammad,Management,2023-09-28,6
16359,1038,899,156,4,2021-01-22,649.48,2597.92,Rami Omari,20,Jordan,2022-09-26,Table_899,Furniture,649.48,Tariq Rabie,Support,2020-07-28,1
16360,1805,280,300,2,2021-09-06,190.55,381.1,Noor Qasem,18,Saudi Arabia,2021-04-15,Scarf_280,Clothing,190.55,Lina Darwish,Sales,2023-02-07,9
16361,1364,937,42,4,2023-06-20,747.84,2991.36,Noor Omari,25,Jordan,2023-03-18,Bed_937,Furniture,747.84,Majed Haddad,IT,2020-07-06,6
16362,602,959,126,2,2022-03-06,982.17,1964.34,Salma Barakat,25,Saudi Arabia,2020-12-21,Bed_959,Furniture,982.17,Huda Barakat,Sales,2022-10-21,3
16363,1563,48,77,2,2023-02-14,916.18,1832.36,Salma Saleh,18,Saudi Arabia,2022-09-24,Tablet_48,Electronics,916.18,Majed Omari,Management,2015-09-09,2
16364,1113,189,96,4,2023-01-05,300.87,1203.48,Hassan Omari,43,Saudi Arabia,2022-04-24,Smartphone_189,Electronics,300.87,Ahmad Najjar,Sales,2019-01-03,1
16365,905,304,263,1,2021-05-14,198.81,198.81,Farah Al-Momani,36,Saudi Arabia,2020-09-10,Jeans_304,Clothing,198.81,Sara Rabie,Sales,2016-10-19,5
16366,41,559,225,1,2022-01-13,14.05,14.05,Rami Omari,42,Jordan,2021-04-29,Juice_559,Food,14.05,Noor Najjar,Sales,2020-03-29,1
16367,1328,696,111,1,2023-01-10,59.82,59.82,Ali Ayoub,33,Saudi Arabia,2024-01-24,Science Book_696,Books,59.82,Zain Omari,Sales,2016-04-13,1
16368,1292,105,238,3,2023-01-13,959.27,2877.81,Lina Masri,59,Saudi Arabia,2023-06-15,Tablet_105,Electronics,959.27,Yousef Rabie,Sales,2020-11-09,1
16369,1162,369,205,3,2023-05-16,176.38,529.14,Hassan Masri,57,Qatar,2024-01-08,Jeans_369,Clothing,176.38,Zain Omari,IT,2019-07-06,5
16370,1030,501,288,2,2022-06-26,18.0,36.0,Sara Qasem,24,Saudi Arabia,2022-02-16,Salad_501,Food,18.0,Tariq Al-Momani,Sales,2016-07-12,6
16371,242,460,263,2,2022-03-18,28.64,57.28,Aya Darwish,33,Qatar,2022-09-05,Chocolate_460,Food,28.64,Sara Rabie,Sales,2016-10-19,3
16372,162,247,76,2,2021-08-08,62.98,125.96,Yousef Khoury,42,Jordan,2020-05-04,Shoes_247,Clothing,62.98,Huda Darwish,IT,2018-08-05,8
16373,1019,264,143,4,2021-04-17,59.73,238.92,Tariq Al-Momani,31,Saudi Arabia,2020-04-30,Jacket_264,Clothing,59.73,Rami Shami,Sales,2018-10-08,4
16374,692,206,85,3,2021-11-14,106.62,319.86,Khaled Ayoub,46,Saudi Arabia,2021-08-01,Jacket_206,Clothing,106.62,Khaled Shami,HR,2024-01-29,11
16375,809,507,252,3,2023-09-11,41.34,124.02,Lina Najjar,47,Saudi Arabia,2020-01-10,Chocolate_507,Food,41.34,Noor Omari,IT,2018-07-29,9
16376,979,530,232,1,2023-03-08,21.59,21.59,Yousef Darwish,19,Qatar,2020-07-23,Pasta_530,Food,21.59,Omar Qasem,Sales,2023-08-17,3
16377,518,364,295,3,2021-09-15,55.94,167.82,Ali Haddad,25,Jordan,2023-06-30,Jeans_364,Clothing,55.94,Sara Shami,Sales,2021-03-05,9
16378,898,763,130,4,2021-03-26,62.88,251.52,Aya Ayoub,36,Saudi Arabia,2020-02-10,Science Book_763,Books,62.88,Ali Ayoub,Management,2018-07-20,3
16379,783,750,285,4,2022-04-19,52.27,209.08,Khaled Saleh,38,Saudi Arabia,2020-09-02,Novel_750,Books,52.27,Salma Shami,IT,2017-04-07,4
16380,1425,340,29,4,2023-06-14,59.98,239.92,Huda Omari,24,Jordan,2023-08-27,T-Shirt_340,Clothing,59.98,Tariq Omari,Support,2024-07-25,6
16381,784,407,228,4,2021-02-11,47.49,189.96,Aya Ayoub,41,UAE,2023-10-26,Pizza_407,Food,47.49,Khaled Qasem,HR,2020-12-22,2
16382,1180,453,294,2,2023-04-22,35.95,71.9,Tariq Al-Momani,23,Jordan,2023-07-20,Salad_453,Food,35.95,Ali Ayoub,Management,2022-05-21,4
16383,85,833,7,4,2022-02-04,400.1,1600.4,Lina Ayoub,26,Jordan,2023-12-27,Chair_833,Furniture,400.1,Tariq Shami,Support,2023-11-22,2
16384,1736,877,30,1,2021-10-26,208.72,208.72,Lina Darwish,18,Jordan,2024-01-09,Chair_877,Furniture,208.72,Omar Khoury,Sales,2019-03-22,10
16385,1034,814,215,4,2023-08-27,195.62,782.48,Farah Qasem,41,Egypt,2023-11-02,Desk_814,Furniture,195.62,Rami Al-Smadi,HR,2022-01-15,8
16386,138,578,115,3,2022-10-09,19.2,57.6,Salma Omari,31,Jordan,2022-10-13,Juice_578,Food,19.2,Yousef Khoury,Support,2021-01-14,10
16387,754,848,215,4,2022-02-04,122.83,491.32,Ali Haddad,45,Qatar,2024-01-25,Table_848,Furniture,122.83,Rami Al-Smadi,HR,2022-01-15,2
16388,906,965,164,1,2021-06-10,545.76,545.76,Hassan Shami,35,Jordan,2023-01-25,Bed_965,Furniture,545.76,Sara Qasem,Support,2017-05-26,6
16389,713,150,170,3,2021-12-30,1564.93,4694.79,Ahmad Al-Momani,29,Jordan,2023-05-13,Printer_150,Electronics,1564.93,Aya Ayoub,Management,2019-07-05,12
16390,156,193,221,3,2023-08-27,1671.05,5013.15,Salma Al-Smadi,27,Jordan,2023-08-18,Tablet_193,Electronics,1671.05,Yousef Haddad,IT,2017-05-22,8
16391,408,908,260,3,2023-02-08,556.79,1670.37,Aya Al-Smadi,33,Saudi Arabia,2020-04-21,Wardrobe_908,Furniture,556.79,Rania Saleh,Management,2024-03-27,2
16392,787,147,212,2,2022-01-18,858.41,1716.82,Lina Najjar,43,Egypt,2021-09-03,Tablet_147,Electronics,858.41,Farah Masri,Management,2021-02-20,1
16393,1249,406,261,3,2023-02-15,45.07,135.21,Majed Khoury,37,Saudi Arabia,2023-01-16,Salad_406,Food,45.07,Hassan Ayoub,Sales,2018-03-21,2
16394,580,183,130,2,2021-10-25,590.94,1181.88,Ahmad Shami,46,Jordan,2023-05-23,Headphones_183,Electronics,590.94,Ali Ayoub,Management,2018-07-20,10
16395,1208,106,105,4,2023-06-07,1228.95,4915.8,Tariq Barakat,28,Jordan,2023-05-14,Camera_106,Electronics,1228.95,Rania Al-Momani,Support,2018-07-02,6
16396,1219,236,54,1,2023-06-14,78.26,78.26,Salma Najjar,26,Saudi Arabia,2021-12-03,Jacket_236,Clothing,78.26,Khaled Al-Momani,HR,2022-05-27,6
16397,554,638,108,3,2021-02-13,66.9,200.7,Aya Al-Momani,37,UAE,2020-03-20,Novel_638,Books,66.9,Zain Darwish,Sales,2022-09-19,2
16398,396,958,289,4,2021-07-11,908.43,3633.72,Hassan Masri,30,UAE,2021-06-27,Wardrobe_958,Furniture,908.43,Lina Khoury,Sales,2015-04-30,7
16399,1938,179,255,2,2022-02-17,707.81,1415.62,Tariq Masri,39,UAE,2020-05-11,Laptop_179,Electronics,707.81,Aya Shami,Management,2022-02-09,2
16400,1687,432,278,2,2023-03-19,24.94,49.88,Khaled Hammad,30,Jordan,2022-07-20,Pasta_432,Food,24.94,Khaled Ayoub,Sales,2020-03-16,3
16401,1620,401,47,1,2021-08-23,20.61,20.61,Tariq Qasem,46,Jordan,2023-07-07,Pizza_401,Food,20.61,Ali Haddad,Support,2019-05-13,8
16402,1158,525,134,4,2023-01-09,31.77,127.08,Sara Khoury,57,Egypt,2020-04-03,Juice_525,Food,31.77,Tariq Barakat,Sales,2018-08-13,1
16403,1333,743,24,1,2022-11-23,66.62,66.62,Hassan Masri,32,Saudi Arabia,2023-10-30,Science Book_743,Books,66.62,Omar Khoury,IT,2019-10-29,11
16404,1890,540,117,1,2022-01-13,49.42,49.42,Lina Masri,34,UAE,2023-06-07,Chocolate_540,Food,49.42,Farah Najjar,HR,2015-06-03,1
16405,810,891,239,3,2021-12-15,261.47,784.41,Rania Najjar,26,Jordan,2022-07-14,Sofa_891,Furniture,261.47,Farah Ayoub,HR,2017-04-01,12
16406,962,323,41,3,2022-07-11,26.73,80.19,Mona Haddad,48,Jordan,2023-10-02,Jacket_323,Clothing,26.73,Tariq Khoury,IT,2016-11-03,7
16407,542,261,250,1,2022-12-01,138.43,138.43,Ahmad Al-Momani,23,Jordan,2023-06-01,Dress_261,Clothing,138.43,Farah Haddad,HR,2019-11-19,12
16408,1033,612,89,3,2021-07-11,11.57,34.71,Farah Darwish,38,Saudi Arabia,2020-02-29,Science Book_612,Books,11.57,Farah Barakat,Sales,2023-08-01,7
16409,987,700,92,4,2021-10-28,48.88,195.52,Sara Darwish,50,Jordan,2020-08-25,Biography_700,Books,48.88,Rania Ayoub,HR,2019-04-08,10
16410,170,399,81,2,2021-07-16,80.04,160.08,Ali Qasem,27,Qatar,2022-12-12,Jacket_399,Clothing,80.04,Ali Haddad,IT,2016-06-09,7
16411,290,337,130,2,2023-09-10,151.68,303.36,Hassan Barakat,28,Jordan,2021-09-20,Scarf_337,Clothing,151.68,Ali Ayoub,Management,2018-07-20,9
16412,1192,300,91,3,2023-06-06,100.55,301.65,Tariq Al-Momani,21,Saudi Arabia,2022-12-22,Dress_300,Clothing,100.55,Omar Al-Momani,HR,2018-10-29,6
16413,1368,119,100,4,2023-07-23,1892.79,7571.16,Salma Hammad,25,Jordan,2023-12-20,Tablet_119,Electronics,1892.79,Zain Najjar,Sales,2022-06-01,7
16414,1521,558,78,3,2023-01-17,14.56,43.68,Ahmad Omari,47,Saudi Arabia,2020-09-09,Juice_558,Food,14.56,Tariq Najjar,IT,2015-04-26,1
16415,1169,413,43,4,2021-01-24,35.89,143.56,Majed Al-Smadi,40,Jordan,2021-01-19,Juice_413,Food,35.89,Hassan Haddad,Support,2019-10-31,1
16416,1437,580,123,2,2022-11-16,35.85,71.7,Zain Masri,32,Egypt,2021-03-07,Chocolate_580,Food,35.85,Mona Qasem,Sales,2019-09-22,11
16417,740,384,288,4,2021-03-28,68.83,275.32,Sara Ayoub,45,Egypt,2022-09-01,Shoes_384,Clothing,68.83,Tariq Al-Momani,Sales,2016-07-12,3
16418,1842,480,23,2,2022-04-27,23.61,47.22,Ahmad Darwish,18,Jordan,2022-12-21,Salad_480,Food,23.61,Yousef Qasem,Support,2015-05-10,4
16419,588,305,144,3,2022-01-22,21.18,63.54,Farah Khoury,26,Saudi Arabia,2022-11-23,Jacket_305,Clothing,21.18,Sara Masri,Sales,2020-07-27,1
16420,735,683,258,4,2021-11-12,74.3,297.2,Yousef Hammad,45,Egypt,2023-12-31,Science Book_683,Books,74.3,Hassan Hammad,Support,2019-08-17,11
16421,1713,870,7,3,2022-02-26,851.82,2555.46,Tariq Omari,18,Jordan,2022-11-23,Table_870,Furniture,851.82,Tariq Shami,Support,2023-11-22,2
16422,457,196,277,1,2023-03-23,1588.21,1588.21,Rania Darwish,33,Saudi Arabia,2020-06-24,Headphones_196,Electronics,1588.21,Salma Al-Momani,Support,2018-06-25,3
16423,701,333,186,1,2021-10-14,27.41,27.41,Salma Ayoub,29,Egypt,2021-10-27,Shoes_333,Clothing,27.41,Rania Omari,Management,2020-12-15,10
16424,979,20,95,3,2023-06-03,1462.12,4386.36,Yousef Darwish,19,Qatar,2020-07-23,Monitor_20,Electronics,1462.12,Salma Barakat,HR,2018-11-14,6
16425,1326,623,25,2,2021-10-25,19.91,39.82,Mona Saleh,18,Egypt,2023-05-20,Science Book_623,Books,19.91,Zain Hammad,Sales,2016-05-02,10
16426,46,658,291,4,2022-06-10,78.17,312.68,Rami Rabie,27,Saudi Arabia,2023-12-06,Biography_658,Books,78.17,Khaled Hammad,Sales,2023-11-09,6
16427,1918,704,227,3,2022-08-13,55.39,166.17,Yousef Al-Smadi,28,Jordan,2021-03-15,Novel_704,Books,55.39,Farah Darwish,Sales,2022-02-25,8
16428,1041,433,173,2,2023-09-11,47.0,94.0,Khaled Omari,51,Jordan,2022-06-21,Juice_433,Food,47.0,Rania Masri,Sales,2022-01-02,9
16429,1602,883,135,4,2023-04-15,781.8,3127.2,Rania Saleh,48,UAE,2021-11-10,Table_883,Furniture,781.8,Omar Darwish,Management,2021-06-03,4
16430,1384,426,288,3,2022-06-28,8.05,24.15,Noor Al-Momani,28,Jordan,2021-03-12,Pasta_426,Food,8.05,Tariq Al-Momani,Sales,2016-07-12,6
16431,1285,229,69,3,2022-06-02,144.06,432.18,Khaled Khoury,27,Egypt,2021-08-27,T-Shirt_229,Clothing,144.06,Aya Haddad,HR,2021-08-17,6
16432,1147,524,281,2,2023-07-28,34.74,69.48,Majed Haddad,24,Jordan,2021-03-30,Chocolate_524,Food,34.74,Majed Masri,Sales,2019-11-22,7
16433,231,217,231,4,2023-07-30,86.85,347.4,Noor Barakat,27,Saudi Arabia,2021-09-24,Jeans_217,Clothing,86.85,Majed Darwish,Sales,2024-07-24,7
16434,950,990,258,4,2021-01-24,199.87,799.48,Mona Barakat,37,Egypt,2022-10-13,Sofa_990,Furniture,199.87,Hassan Hammad,Support,2019-08-17,1
16435,637,591,173,2,2023-03-02,44.47,88.94,Zain Haddad,43,Saudi Arabia,2021-08-06,Salad_591,Food,44.47,Rania Masri,Sales,2022-01-02,3
16436,112,375,32,3,2021-08-20,118.36,355.08,Farah Shami,34,Saudi Arabia,2022-02-01,Jeans_375,Clothing,118.36,Omar Ayoub,IT,2020-02-26,8
16437,1808,36,200,2,2023-01-19,649.45,1298.9,Aya Omari,40,Saudi Arabia,2020-09-27,Printer_36,Electronics,649.45,Huda Ayoub,Sales,2022-06-10,1
16438,593,776,80,2,2021-04-22,33.45,66.9,Huda Shami,39,Jordan,2020-05-14,Science Book_776,Books,33.45,Ahmad Rabie,Support,2015-07-04,4
16439,1270,28,75,3,2022-01-13,1057.8,3173.4,Farah Darwish,47,Egypt,2020-02-21,Smartphone_28,Electronics,1057.8,Majed Hammad,Sales,2018-03-11,1
16440,859,372,264,4,2021-09-05,101.01,404.04,Khaled Qasem,29,Egypt,2022-12-01,Jacket_372,Clothing,101.01,Ahmad Hammad,HR,2017-11-16,9
16441,391,86,85,1,2022-07-24,1057.77,1057.77,Noor Haddad,26,Qatar,2023-11-28,Tablet_86,Electronics,1057.77,Khaled Shami,HR,2024-01-29,7
16442,392,188,217,1,2022-12-16,1718.38,1718.38,Lina Darwish,39,Jordan,2023-02-08,Laptop_188,Electronics,1718.38,Omar Darwish,Support,2020-10-15,12
16443,328,305,121,2,2022-05-28,21.18,42.36,Ahmad Shami,42,Saudi Arabia,2021-03-05,Jacket_305,Clothing,21.18,Omar Saleh,IT,2021-05-15,5
16444,1239,766,20,4,2022-06-16,43.34,173.36,Ahmad Qasem,40,Saudi Arabia,2024-01-03,Science Book_766,Books,43.34,Lina Omari,Sales,2021-02-16,6
16445,1888,422,149,3,2021-07-02,45.44,136.32,Yousef Al-Momani,39,Jordan,2023-03-02,Juice_422,Food,45.44,Ahmad Omari,Support,2018-10-22,7
16446,747,80,7,4,2023-05-01,1497.01,5988.04,Rania Khoury,36,Qatar,2023-02-17,Camera_80,Electronics,1497.01,Tariq Shami,Support,2023-11-22,5
16447,367,186,86,2,2021-10-10,1034.63,2069.26,Majed Hammad,37,Jordan,2022-02-07,Tablet_186,Electronics,1034.63,Noor Al-Momani,HR,2023-04-28,10
16448,82,5,147,4,2021-12-06,932.84,3731.36,Omar Omari,38,Jordan,2021-11-02,Smartphone_5,Electronics,932.84,Zain Ayoub,Support,2023-07-31,12
16449,806,558,187,4,2023-01-13,14.56,58.24,Farah Barakat,31,Saudi Arabia,2021-10-03,Juice_558,Food,14.56,Rania Omari,Support,2020-04-30,1
16450,822,866,193,3,2023-09-23,683.91,2051.73,Huda Masri,49,Saudi Arabia,2022-05-29,Desk_866,Furniture,683.91,Noor Khoury,IT,2022-04-22,9
16451,1100,497,282,1,2021-05-18,12.3,12.3,Noor Shami,38,Saudi Arabia,2022-06-28,Burger_497,Food,12.3,Rami Darwish,Support,2019-09-25,5
16452,1551,509,188,4,2022-04-22,14.76,59.04,Lina Qasem,33,Jordan,2022-08-02,Burger_509,Food,14.76,Lina Saleh,Sales,2019-10-16,4
16453,1756,614,18,4,2022-09-17,32.46,129.84,Salma Saleh,48,Saudi Arabia,2020-09-18,Biography_614,Books,32.46,Sara Al-Momani,HR,2024-01-29,9
16454,1527,971,149,1,2023-05-02,114.34,114.34,Mona Rabie,53,Saudi Arabia,2023-01-05,Sofa_971,Furniture,114.34,Ahmad Omari,Support,2018-10-22,5
16455,1766,2,46,4,2022-12-15,1933.5,7734.0,Ali Ayoub,26,Egypt,2020-04-24,Camera_2,Electronics,1933.5,Hassan Darwish,Sales,2023-01-10,12
16456,1970,217,12,4,2021-03-05,86.85,347.4,Huda Haddad,46,Egypt,2021-04-19,Jeans_217,Clothing,86.85,Hassan Shami,Management,2020-08-01,3
16457,952,537,230,4,2022-11-21,14.41,57.64,Ahmad Barakat,38,UAE,2023-11-10,Juice_537,Food,14.41,Lina Ayoub,Sales,2021-11-21,11
16458,1503,257,113,1,2022-12-06,52.15,52.15,Ahmad Shami,26,Egypt,2020-11-16,Jeans_257,Clothing,52.15,Majed Masri,Support,2016-11-26,12
16459,372,735,160,2,2021-12-15,61.37,122.74,Salma Najjar,39,Jordan,2020-07-09,Children Book_735,Books,61.37,Zain Hammad,Sales,2015-11-05,12
16460,1289,453,227,1,2021-02-08,35.95,35.95,Ahmad Najjar,23,Egypt,2022-01-04,Salad_453,Food,35.95,Farah Darwish,Sales,2022-02-25,2
16461,264,424,183,1,2021-10-24,34.53,34.53,Zain Najjar,24,Saudi Arabia,2023-09-18,Burger_424,Food,34.53,Yousef Darwish,Sales,2015-10-03,10
16462,110,324,55,2,2022-12-05,88.68,177.36,Hassan Saleh,34,Egypt,2021-02-09,Shoes_324,Clothing,88.68,Ali Najjar,Management,2021-03-18,12
16463,1939,499,266,3,2022-10-17,7.31,21.93,Ali Khoury,45,Jordan,2021-06-22,Juice_499,Food,7.31,Omar Hammad,Support,2021-09-28,10
16464,307,581,35,1,2021-02-28,7.98,7.98,Zain Rabie,47,Jordan,2023-08-02,Pasta_581,Food,7.98,Aya Saleh,HR,2016-12-25,2
16465,1224,197,80,4,2023-05-24,644.89,2579.56,Hassan Al-Momani,39,Egypt,2022-04-25,Headphones_197,Electronics,644.89,Ahmad Rabie,Support,2015-07-04,5
16466,226,504,6,3,2021-10-26,33.02,99.06,Rania Haddad,45,Saudi Arabia,2020-10-18,Pizza_504,Food,33.02,Noor Najjar,HR,2020-07-09,10
16467,185,272,127,3,2021-09-02,67.85,203.55,Huda Hammad,32,Jordan,2022-03-06,Shoes_272,Clothing,67.85,Mona Ayoub,Support,2020-04-07,9
16468,964,694,68,2,2021-07-29,40.22,80.44,Tariq Al-Smadi,42,Jordan,2020-11-01,Biography_694,Books,40.22,Huda Shami,Sales,2020-07-19,7
16469,31,959,190,3,2023-07-28,982.17,2946.51,Yousef Omari,28,Jordan,2020-09-30,Bed_959,Furniture,982.17,Sara Al-Momani,Sales,2018-11-23,7
16470,614,18,244,4,2021-08-10,888.81,3555.24,Tariq Al-Smadi,23,Jordan,2022-01-24,Laptop_18,Electronics,888.81,Noor Saleh,Management,2016-09-08,8
16471,1795,107,9,3,2021-08-02,1832.73,5498.19,Sara Shami,37,Egypt,2022-11-12,Printer_107,Electronics,1832.73,Lina Shami,IT,2017-04-07,8
16472,99,529,157,4,2023-09-21,39.58,158.32,Sara Omari,35,Qatar,2023-01-31,Pizza_529,Food,39.58,Huda Najjar,Support,2022-02-15,9
16473,1363,125,71,2,2023-02-23,1576.99,3153.98,Rami Hammad,36,Jordan,2022-10-01,Camera_125,Electronics,1576.99,Rania Qasem,Sales,2021-12-01,2
16474,811,483,134,3,2023-04-24,45.31,135.93,Lina Darwish,33,Egypt,2021-07-14,Juice_483,Food,45.31,Tariq Barakat,Sales,2018-08-13,4
16475,1821,594,300,1,2021-12-30,12.88,12.88,Huda Masri,33,Jordan,2023-06-13,Pasta_594,Food,12.88,Lina Darwish,Sales,2023-02-07,12
16476,1290,4,249,2,2021-07-18,208.37,416.74,Rania Rabie,18,Jordan,2022-07-15,Camera_4,Electronics,208.37,Tariq Al-Momani,Sales,2024-06-19,7
16477,652,627,44,2,2023-04-29,41.06,82.12,Sara Shami,46,Jordan,2022-11-17,Children Book_627,Books,41.06,Rami Barakat,Sales,2016-07-04,4
16478,814,351,116,4,2022-06-23,130.88,523.52,Zain Ayoub,36,Jordan,2023-03-26,Shoes_351,Clothing,130.88,Ahmad Ayoub,HR,2018-08-28,6
